?pmc_id0	?text0	?pmc_id1	?text1	?count
"56925"	muM	MESH:C000657245;-0.0011442695296905456	SARS-CoV	1
"56925"	muM	MESH:C000657245;-0.0015829650300659632	SARS-CoV	1
"56925"	muM	MESH:C000657245;-0.0019085636062557984	SARS-CoV	1
"56925"	muM	MESH:C000657245;-0.0040101863090661475	SARS_CoV	1
"56925"	muM	MESH:C000657245;-0.004635388708489404	SARS-CoV	1
"56925"	muM	MESH:C000657245;-0.006266987834779935	SARS-CoV	1
"56925"	muM	MESH:C000657245;-0.007902262350841342	SARS-CoV	1
"56925"	muM	MESH:C000657245;-2.2313920058767648E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;-3.0756105551164956E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;-3.818112115550618E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;-3.847780163371431E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;-4.1546861818661605E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;-6.983742520393641E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0013786043587757082	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0016549864979468884	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0018056514798298054	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.00223127581959407	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0023236771315945917	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.002361171419911142	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0026159033698893155	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.003383535190784783	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.003411658273293635	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0036460652755467204	SARS_CoV	1
"56925"	muM	MESH:C000657245;0.003811929057027353	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.003972300662870256	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.004181822076561758	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.004256144653298473	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.004327884376532475	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.004342748039937601	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0047519659541522255	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.004810191562889448	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.005384688547376392	SARS-CoV	1
"56925"	mum	MESH:C000657245;0.005744862785929907	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.006326499087767146	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.0067216452447333855	SARS-CoV and HCoV-NL63	1
"56925"	muM	MESH:C000657245;0.009906390625678357	SARS-CoV NP CTD	1
"56925"	muM	MESH:C000657245;0.011038647199846447	SARS CoV	1
"56925"	muM	MESH:C000657245;0.01245911265554956	SARS-CoV	1
"56925"	muM	MESH:C000657245;0.01275988551572503	SARS_CoV	1
"56925"	muM	MESH:C000657245;0.012907611321593716	SARS-CoV HR2 helix	1
"56925"	muM	MESH:C000657245;0.014374263733348802	SARS-CoV-infected	1
"56925"	muM	MESH:C000657245;0.015765641219354466	SARS CoV	1
"56925"	muM	MESH:C000657245;0.017255647014556265	SARS-CoV HR2	1
"56925"	muM	MESH:C000657245;0.0178409261357612	SARS-CoV Mpros	1
"56925"	muM	MESH:C000657245;0.02378890566160559	SARS-CoV infection	1
"56925"	muM	MESH:C000657245;0.03374678378568946	SARS-CoV infected Vero	1
"56925"	muM	MESH:C000657245;0.033855029692049475	SARS CoV infected	1
"56925"	muM	MESH:C000657245;0.03417369765874115	SARS-CoV infected Vero	1
"56925"	muM	MESH:C000657245;3.024691941649607E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;3.325772114891592E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;4.301359247515365E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;6.49587957268812E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;8.178595992188861E-4	SARS-CoV	1
"56925"	muM	MESH:C000657245;8.197236005787817E-4	SARS-CoV	1
"56925"	muM	MESH:D001991	bronchitis virus	1
"56925"	muM	MESH:D001996	bronchopneumonia	1
"56925"	mum	MESH:D001996;0.007158224697774872	bronchopneumonia	1
"56925"	mum	MESH:D001996;0.008253074245912978	bronchopneumonia	1
"56925"	mum	MESH:D001996;0.008932998230447292	bronchopneumonia	1
"56925"	muM	MESH:D003047	Valley fever viruses	1
"56925"	muM	MESH:D003967	Diarrhea	1
"56925"	muM	MESH:D003967;-0.005292688893200222	diarrhea	1
"56925"	muM	MESH:D005334	Zika fever	1
"56925"	muM	MESH:D005334;-0.006461152300813868	fever	1
"56925"	muM	MESH:D005355	Subepithelial fibrosis	1
"56925"	muM	MESH:D005355	alleviated subepithelial fibrosis	1
"56925"	muM	MESH:D011014	pneumonias	1
"56925"	muM	MESH:D012295	Rift Valley Fever viruses	1
"56925"	muM	MESH:D015004;4.792439271983813E-4	Yellow fever	1
"56925"	mum	MESH:D017563	interstitial pneumonia	1
"56925"	mum	MESH:D017563;0.016218306303926407	interstitial pneumonia	1
"56925"	mum	MESH:D017563;0.016434263619127476	interstitial pneumonia	1
"56925"	muM	MESH:D018352	coronavirus infection	1
"56925"	muM	MESH:D018352;-0.0012341674518216638	coronavirus Mpros	1
"56925"	muM	MESH:D018352;-0.00491408592968717	coronavirus	1
"56925"	muM	MESH:D018352;-0.005554612757843507	coronavirus	1
"56925"	muM	MESH:D018352;-0.010924439815342257	coronavirus	1
"56925"	muM	MESH:D018352;0.0047898600970029785	coronavirus	1
"56925"	muM	MESH:D018352;5.901340436322358E-5	coronavirus	1
"56925"	mum	MESH:D018455	HIV-luc(SARS-CoV S) or HIV-ren	1
"56925"	muM	MESH:D019142	Ebola and Nipah viruses	1
"56925"	muM	MESH:D019142	Ebola hemorrhagic fever	1
"56925"	muM	MESH:D019595	dengue hemorrhagic fever	1
"56925"	muM	MESH:D045169	acute respiratory syndrome coronaviruses	1
"56925"	muM	MESH:D045169;-0.001075753704332827	SARS	1
"56925"	muM	MESH:D045169;-0.0017490394240734439	SARS	1
"56925"	muM	MESH:D045169;-0.0019566514853318756	SARS	1
"56925"	muM	MESH:D045169;-0.001990019630657737	SARS	1
"56925"	muM	MESH:D045169;-0.0023598806186769967	SARS_N	1
"56925"	muM	MESH:D045169;-0.0028861336472929267	SARS	1
"56925"	muM	MESH:D045169;-0.002973006801932347	SARS	1
"56925"	muM	MESH:D045169;-0.00379205099538774	AES SARS	1
"56925"	muM	MESH:D045169;-0.004307124720544994	SARS	1
"56925"	muM	MESH:D045169;-0.004690362682010337	SARS	1
"56925"	muM	MESH:D045169;-0.004749412070369479	SARS	1
"56925"	muM	MESH:D045169;-0.0060039101272665076	SARS	1
"56925"	muM	MESH:D045169;-0.006409039778009861	AES SARS	1
"56925"	muM	MESH:D045169;-0.00685427776372036	SARS_N	1
"56925"	muM	MESH:D045169;-0.007076235059401585	AES SARS	1
"56925"	muM	MESH:D045169;-0.008274388668190701	SARS	1
"56925"	muM	MESH:D045169;-0.00840775516537386	SARS_N	1
"56925"	muM	MESH:D045169;-0.009224047441271404	SARS_N	1
"56925"	muM	MESH:D045169;-0.011401796424153798	SARS	1
"56925"	muM	MESH:D045169;-0.012197488074127492	SARS	1
"56925"	muM	MESH:D045169;-0.012828740575370038	SARS_N	1
"56925"	muM	MESH:D045169;-0.015079507298010598	SARS	1
"56925"	muM	MESH:D045169;-5.487891399432177E-4	SARS	1
"56925"	muM	MESH:D045169;-6.709327263666638E-4	SARS	1
"56925"	muM	MESH:D045169;-6.850525945929324E-4	SARS	1
"56925"	muM	MESH:D045169;-7.193675479903357E-4	SARS	1
"56925"	muM	MESH:D045169;-7.367694808862145E-4	SARS	1
"56925"	muM	MESH:D045169;-9.95025834021477E-4	SARS	1
"56925"	muM	MESH:D045169;0.001521401497924027	SARS	1
"56925"	muM	MESH:D045169;0.0016505659258599752	SARS	1
"56925"	mum	MESH:D045169;0.0016505659258599752	SARS	1
"56925"	muM	MESH:D045169;0.002010397228490675	SARS	1
"56925"	muM	MESH:D045169;0.00202192227426878	SARS	1
"56925"	muM	MESH:D045169;0.0023628957359461827	SARS	1
"56925"	muM	MESH:D045169;0.002395945493508668	SARS	1
"56925"	muM	MESH:D045169;0.0027037692498105073	SARS	1
"56925"	muM	MESH:D045169;0.002754350313008202	SARS	1
"56925"	muM	MESH:D045169;0.00282729019109057	SARS	1
"56925"	muM	MESH:D045169;0.0028363852312376335	SARS	1
"56925"	muM	MESH:D045169;0.0029806237309230287	SARS	1
"56925"	mum	MESH:D045169;0.0029806237309230287	SARS	1
"56925"	mum	MESH:D045169;0.003136467263584977	SARS	1
"56925"	muM	MESH:D045169;0.0033803935663053383	SARS	1
"56925"	muM	MESH:D045169;0.003427391572318226	SARS	1
"56925"	muM	MESH:D045169;0.0034356270423487635	SARS	1
"56925"	muM	MESH:D045169;0.0034460074543375234	SARS	1
"56925"	muM	MESH:D045169;0.003624163576457805	SARS	1
"56925"	muM	MESH:D045169;0.0040091737862413025	SARS	1
"56925"	muM	MESH:D045169;0.004087410013856197	SARS	1
"56925"	muM	MESH:D045169;0.004198045760582289	SARS	1
"56925"	muM	MESH:D045169;0.00423031473462912	SARS	1
"56925"	mum	MESH:D045169;0.00423031473462912	SARS	1
"56925"	muM	MESH:D045169;0.004240391853433469	SARS	1
"56925"	muM	MESH:D045169;0.004856506068178185	SARS	1
"56925"	muM	MESH:D045169;0.005052925476252065	SARS	1
"56925"	muM	MESH:D045169;0.005294559961531681	SARS	1
"56925"	muM	MESH:D045169;0.006099441183518843	SARS	1
"56925"	mum	MESH:D045169;0.006099441183518843	SARS	1
"56925"	muM	MESH:D045169;0.007185664949195345	SARS	1
"56925"	mum	MESH:D045169;0.007185664949195345	SARS	1
"56925"	muM	MESH:D045169;0.009030489275473463	SARS	1
"56925"	muM	MESH:D045169;0.01337506963663324	SARS	1
"56925"	muM	MESH:D045169;0.019976105842738894	SARS_CoV (SARS_N)	1
"56925"	muM	MESH:D045169;1.1920831560056216E-4	SARS	1
"56925"	muM	MESH:D045169;1.317534602316324E-4	SARS	1
"56945"	gibt	MESH:D019142;-0.016195555720170497	wie dem Ebolavirus	1
"56945"	gibt	MESH:D019142;0.014957694910955919	von dem Ebolavirus	1
"5696"	PSMB8	MESH:D005334	FEVER	1
"5697"	PYY	MESH:D005355	diabetic kidney fibrosis	1
"5697"	PYY	MESH:D005355	renal fibrosis	1
"5697"	peptide YY	MESH:D005355	diabetic kidney fibrosis	1
"5697"	peptide YY	MESH:D005355	renal fibrosis	1
"5697"	PYY	MESH:D008103	hepatic fibrosis	1
"5697"	peptide YY	MESH:D008103	hepatic fibrosis	1
"56975"	FAM20C	MESH:D018352	coronavirus infection	1
"570"	bat	MESH:C000657245	SARS-CoV-2 infected	1
"570"	bat	MESH:C000657245	SARS-CoV-infected	1
"570"	bat	MESH:C565627	acute diarrhea syndrome	1
"570"	bat	MESH:D003715	dengue fever	1
"570"	Bat	MESH:D005334	fever	1
"570"	Bat	MESH:D006480	hemorrhagic fever	1
"570"	bat	MESH:D006480	hemorrhagic fever diseases	1
"570"	Bat	MESH:D008379	Marburg virus Marburg haemorrhagic fever Yes Olival	1
"570"	bat	MESH:D013290	streptococcal pneumonia, meningitis, bacteremia, infectious lesions, neonatal infections	1
"570"	bat	MESH:D018352	Coronavirus infection	1
"570"	Bat	MESH:D018352;-0.0016921938578922137	coronavirus	1
"570"	bat	MESH:D018352;-0.002891878450396748	Coronavirus	1
"570"	bat	MESH:D018352;-0.0032353816150170953	Coronavirus	1
"570"	Bat	MESH:D018352;-0.00826211856246013	coronavirus	1
"570"	bat	MESH:D018352;-0.010324208507235724	coronavirus	1
"570"	bat	MESH:D018352;0.005453929142248532	coronavirus	1
"570"	bat	MESH:D018352;0.015488459458138685	SARS coronavirus	1
"570"	bat	MESH:D018352;0.0432913892142255	emergent Middle East respiratory syndrome coronavirus	1
"570"	bat	MESH:D018352;3.972704280654285E-5	coronavirus	1
"570"	bat	MESH:D018352;4.846613419279694E-4	Coronavirus	1
"570"	Bat	MESH:D019142	Filoviridae   Ebola virus Ebola haemorrhagic fever Yes Olival	1
"570"	bat	MESH:D019142	Ebola haemorrhagic fever	1
"570"	bat	MESH:D019142	Ebola virus disease	1
"570"	bat	MESH:D045169	acute respiratory syndrome coronaviruses	1
"570"	bat	MESH:D045169;0.0025963918478469974	SARS	1
"57007"	CXCR7	MESH:D005355;0.003204243539258838	fibrosis	1
"57007"	CXCR7	MESH:D005355;0.011815972845194471	fibrosis	1
"57018"	CCNL1	MESH:C000657245;0.004458760449462681	SARS-CoV	1
"57018"	CCNL1	MESH:C000657245;0.008346803960925556	SARS-CoV ORF6	1
"57018"	cyclin L1	MESH:C000657245;0.008346803960925556	SARS-CoV ORF6	1
"57026"	Papain-like Protease	MESH:D012131	Respiratory Syndrome Coronavirus	1
"57026"	papain-like protease	MESH:D012131	Respiratory syndrome coronaviruses	1
"57027"	ADAM17	MESH:C000657245;-0.013461419578825677	SARS-CoV	1
"57027"	ADAM17	MESH:D005355	fibrosis	1
"57027"	ADAM17	MESH:D005355	myocardial fibrosis	1
"5706"	p42	MESH:D005334	fever	1
"5706"	p42	MESH:D005334	fever rabbits	1
"5706"	p42	MESH:D005334	fever rabbits Decreases body	1
"5706"	p42	MESH:D008103	liver fibrosis	1
"5707"	S1, on S2	MESH:C000657245;-0.002046599250372567	SARS-CoV	1
"5707"	S1	MESH:C000657245;0.025603869435803	SARS-CoV infection	1
"5707"	S1	MESH:C000657245;0.028130570333750174	infection of SARS-CoV	1
"5707"	S1 and S2	MESH:C000657245;0.02959694958155106	SARS-CoV infection	1
"5707"	S1	MESH:C566273;0.0019959782451696244	SARS-CoV proteases	1
"5707"	S1 and N	MESH:D001991	Virulent Infectious Bronchitis Virus Challenge Conferred	1
"5707"	pJHL65-S1	MESH:D001991	bronchitis virus antibody	1
"5707"	pJHL65-S1	MESH:D001991	infectious bronchitis	1
"5707"	spike 1 (S1)	MESH:D001991	coronavirus infectious bronchitis virus	1
"5707"	S1 and N	MESH:D001991;0.02879441767446869	infectious bronchitis virus	1
"5707"	Subject 1 (S1	MESH:D005334	fever	1
"5707"	S1-CTD	MESH:D007239	alphacoronavirus infection	1
"5707"	S1	MESH:D015658;0.0016765164833167077	SARS-CoV/HIV	1
"5707"	S1	MESH:D015658;0.02018880712648969	pseudovirus SARS-CoV/HIV	1
"5707"	S1	MESH:D015658;0.050868801658640925	infection process of the pseudovirus SARS-CoV/HIV	1
"5707"	S1 and S2	MESH:D018352;-0.008960833626266457	SARS) coronavirus (CoV	1
"5707"	S1, on S2	MESH:D045169;-0.0024845781070682027	SARS	1
"5707"	S1, on S2	MESH:D045169;0.004213949995106957	SARS	1
"5707;56244"	S1 and S2	MESH:C000657245;-0.0023219276138073267	SARS-CoV	1
"5707;56244"	S1 and S2	MESH:C000657245;0.0034084776995949853	SARS-CoV	1
"5707;56244"	S1 and S2	MESH:C000657245;0.005301973924111399	SARS-CoV	1
"5707;56244"	S1 and S2	MESH:C000657245;0.020519466530568055	SARS-CoV infection	1
"5707;56244"	S1 and S2	MESH:D018352;0.016579622129233727	hepatitis coronavirus	1
"5707;6217"	S1 and 16	MESH:D018352;-0.009648038110239617	coronavirus	1
"57096"	LCA 6	MESH:D011014	pneumonia	1
"57096"	LCA 6	MESH:D011024	Viral pneumonia	1
"5710"	S5-A	MESH:D011014	pneumonia	1
"5710"	S5A	MESH:D045169	SARS-CoV infection	1
"5711"	S5-B	MESH:D011014	pneumonia	1
"57120"	GOPC	MESH:D003371	fever plus cough	1
"57121"	LPA5	MESH:D004403	diarrheal conditions	1
"57126"	cell surface receptor	MESH:C000657245	COVID-19	1
"5714"	HypF	MESH:D018352;-0.007331842974792481	Coronavirus	1
"57154"	SMAD specific E3 ubiquitin protein ligase 1	MESH:D006480	Hemorrhagic fever	1
"57154"	SMURF1	MESH:D006480	Hemorrhagic fever	1
"57157"	PHTF2	MESH:C538250	Idiopathic PulmonaryFibrosis	1
"57157"	PHTF2	MESH:D003550	inflammation                                                           Cystic Fibrosis	1
"5716"	PSMD10	MESH:D006480	Hemorrhagic fever	1
"5716"	gankyrin	MESH:D006480	Hemorrhagic fever	1
"57192"	TRPML1	MESH:D018352;0.035057725691723815	middle east respiratory syndrome coronavirus	1
"5720;5721"	PSME1 and 2	MESH:D045169	SARS-CoV infection	1
"5724"	PAF-r	MESH:D011014	pneumonia	1
"5724"	PAFR	MESH:D011014	pneumococcus pneumonia	1
"5724"	PAFr	MESH:D011014	pneumonia	1
"5724"	platelet activating factor receptor	MESH:D011014	pneumonia	1
"5724"	platelet-activating factor receptor	MESH:D011014	pneumococcus pneumonia	1
"5724"	platelet-activating factor receptor	MESH:D011014	pneumonia	1
"5724"	PAF-r	MESH:D012852	sinusitis and pneumonia	1
"5724"	PAFR	MESH:D018410	bacterial pneumonias	1
"5724"	platelet-activating factor receptor	MESH:D018410	bacterial pneumonias	1
"5725"	PTBP1	MESH:D003967	diarrhea	1
"5725"	PTB	MESH:D018352	coronavirus mouse hepatitis virus	1
"5725"	PTB	MESH:D056486	hepatitis coronavirus	1
"57262"	RELM-alpha	MESH:D005355	fibrosis	1
"57262"	FIZZ1	MESH:D011658	pulmonary fibrosis	1
"57267"	Apba3	MESH:D011014	pneumonia	1
"5728"	Dec	MESH:D003645	sudden onset of fever	1
"5728"	Dec	MESH:D003715	Dengue Fever	1
"5728"	PTEN	MESH:D003967	CHRONIC DIARRHEA T	1
"5728"	PTEN	MESH:D006480	Hemorrhagic fever	1
"5728"	Dec	MESH:D011014;-0.005630316218384276	pneumonia	1
"5728"	Dec	MESH:D011014;0.00267502269932721	pneumonia	1
"5728"	Dec	MESH:D011014;0.00788206854489544	pneumonia	1
"5728"	Dec	MESH:D018352	Middle East respiratory syndrome coronavirus	1
"5728"	PTEN	MESH:D045169	SARS-CoV infection	1
"5729"	AS1	MESH:D018352;-0.020619103378407506	Coronavirus	1
"573"	HAP	MESH:D011014	obstructive pneumonia	1
"57314"	Th1	MESH:C000657245;-0.007507740138146931	SARS-CoV	1
"57314"	Th1	MESH:C000657245;-0.014820456545165082	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.0010338625247559357	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.005217398935705316	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.007335798622214654	SARS-CoV NP	1
"57314"	Th1	MESH:C000657245;0.008536748514539984	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.008545714956510887	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.009150004473521678	SARS-CoV NP	1
"57314"	Th1	MESH:C000657245;0.010918823137089063	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.011986065249265362	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.012501812073165516	SARS-CoV	1
"57314"	Th1	MESH:C000657245;0.014874388520043458	SARS CoV	1
"57314"	Th1	MESH:C000657245;0.019561802865655557	SARS-CoV N	1
"57314"	Th1	MESH:C000657245;0.022575352102594808	SARS-CoV infection	1
"57314"	Th1	MESH:C000657245;0.02784988619234311	SARS-CoV N	1
"57314"	Th1	MESH:C000657245;0.02893709410667708	SARS-CoV infection	1
"57314"	Th1	MESH:C000657245;0.03977475798193767	SARS-CoV infection	1
"57314"	Th1	MESH:C000657245;7.886417401235515E-4	SARS-CoV	1
"57314"	Th1	MESH:C000657245;8.025452115288439E-4	SARS-CoV	1
"57314"	Th1	MESH:D003967	diarrhea	1
"57314"	Th1	MESH:D005334	fever	1
"57314"	Th1	MESH:D005334;-0.008335980690758697	fever	1
"57314"	Th1	MESH:D005355	lung fibrosis	1
"57314"	Th1	MESH:D005355;0.007662710341248279	fibrosis	1
"57314"	Th1	MESH:D006482	hemorrhagic fever viruses	1
"57314"	Th-1	MESH:D011014	pneumonia	1
"57314"	Th1	MESH:D011014;-0.004549467480658074	pneumonia	1
"57314"	Th1	MESH:D011014;-0.008432290606168857	pneumonia	1
"57314"	Th1	MESH:D011014;-0.010622359682348845	pneumonia	1
"57314"	TH1	MESH:D011023	Staphyloccus aureus pneumonia	1
"57314"	Th1	MESH:D012131	respiratory syndrome coronavirus	1
"57314"	Th1	MESH:D018352	Coronavirus infections efficiently	1
"57314"	Th1	MESH:D018352	coronavirus infections	1
"57314"	Th1	MESH:D018352;-0.01655290120588365	coronavirus	1
"57314"	Th1	MESH:D018352;0.016332283369243528	coronavirus peritonitis virus	1
"57314"	Th1	MESH:D018410	bacterial pneumonia	1
"57314"	Th1	MESH:D045169	SARS-CoV-infected	1
"57314"	Th1	MESH:D045169;-0.00637900180368221	SARS	1
"57314"	Th1	MESH:D045169;-1.679619125237071E-4	SARS	1
"57314"	Th1	MESH:D045169;0.004920579033898843	SARS disease	1
"5733"	EP3	MESH:D001991	coronavirus infectious bronchitis	1
"5734"	E prostanoid receptor 4	MESH:D011014;0.007370587717661695	pneumonia	1
"5734"	E prostanoid receptor 4	MESH:D011018;0.01832255106796884	pneumococcal pneumonia	1
"57379"	aid	MESH:C000657245	COVID-19	1
"57379"	CDA 2	MESH:D001991	bronchitis NOS	1
"57379"	aid	MESH:D003967	bacterial diarrhea	1
"57379"	aid	MESH:D003967	diarrhea 252 (8.1) Acute diarrhea  154 (8.5) Malaria	1
"57379"	aid	MESH:D005334	Fever	1
"57379"	aid	MESH:D005334;-0.01002833168493809	fever	1
"57379"	aid	MESH:D005334;-0.010927454451110988	fever	1
"57379"	AID	MESH:D006480	hemorrhagic fevers	1
"57379"	AID	MESH:D007835	Lassa fever	1
"57379"	CDA 2	MESH:D011014	pneumonia	1
"57379"	aid	MESH:D011014	pneumonias	1
"57379"	aid	MESH:D011018	pneumococcal pneumonia	1
"57379"	aid	MESH:D018352;-0.0013780320027438724	coronavirus	1
"57379"	aid	MESH:D018352;-0.0025559774749769164	coronavirus	1
"57379"	aid	MESH:D018352;-3.688725455830051E-4	coronavirus	1
"57379"	aid	MESH:D018352;0.037524723542619494	Middle East respiratory syndrome coronavirus (MERS-CoV)	1
"57379"	aid	MESH:D018410	bacterial pneumonia	1
"57379"	aid	MESH:D018410	bacterial pneumonias	1
"57379"	aid	MESH:D019142	Ebola infections	1
"57379"	aid	MESH:D019142	Ebola viral disease	1
"57379"	aid	MESH:D019142;0.008950209246103286	Ebola virus disease	1
"57379"	aid	MESH:D045169;-0.0023576166272620824	SARS	1
"57379"	aid	MESH:D045169;0.007824292503128747	SARS	1
"57393"	collectrin	MESH:D008103;0.014949301320213281	liver fibrosis	1
"57394"	collectrin	MESH:D018352;-0.004317197432030597	coronavirus	1
"574058"	PD-L1	MESH:D018352	coronavirus infected	1
"5741"	parathyroid hormone	MESH:D008103;0.011166812114161519	liver fibrosis	1
"5741"	parathyroid hormone	MESH:D018352;-0.0016982581429378744	coronavirus	1
"5741"	parathyroid hormone	MESH:D045169;-0.008090569558680944	SARS	1
"5741"	parathyroid hormone	MESH:D045169;-0.010648995122436864	SARS	1
"5741"	parathyroid hormone	MESH:D045169;-0.012975707789867504	SARS	1
"5741"	parathyroid hormone	MESH:D045169;-0.019295583462100592	SARS-Ab, SARS-IgM	1
"5741"	parathyroid hormone	MESH:D045169;0.004209091857937351	SARS	1
"5741"	parathyroid hormone	MESH:D045169;1.439979128143344E-4	SARS	1
"5741"	parathyroid hormone	MESH:D054990;0.022611408278037724	idiopathic pulmonary fibrosis	1
"574138"	MCP-1	MESH:D005334	Fever	1
"574138"	MCP-1	MESH:D011014	pneumonia	1
"574138"	MCP-1	MESH:D015004	Yellow Fever	1
"574243"	CXCL10	MESH:D011014	pneumonia	1
"5743"	cyclooxygenase-2	MESH:C000657245;-0.002122771097701274	SARS-CoV	1
"5743"	COX-2	MESH:D003967	diarrhea	1
"5743"	cyclooxygenase-2	MESH:D003967	infection) Diarrhea	1
"5743"	COX-2	MESH:D005334	fever	1
"5743"	cyclooxygenase-2	MESH:D005334	fever	1
"5743"	cyclooxygenase 2	MESH:D011014	pneumonia	1
"5743"	cyclooxygenase-2	MESH:D011014	pneumonia	1
"5743"	cyclooxygenase-2	MESH:D018352;-9.0668430048697E-4	coronavirus	1
"5743"	cyclooxygenase-2	MESH:D018352;0.011491368440102191	coronavirus N	1
"5743"	COX-2	MESH:D045169	SARS-CoV infection	1
"5743"	cyclooxygenase-2	MESH:D045169	SARS	1
"5743"	cyclooxygenase-2	MESH:D045169	SARS-CoV infected	1
"5743"	cyclooxygenase-2	MESH:D045169	SARS-CoV infection	1
"5743"	cyclooxygenase-2	MESH:D055728	myelofibrosis	1
"574325"	IL-13	MESH:D006480	hemorrhagic fever	1
"574325"	IL-13	MESH:D007239	ebolaviruses infections	1
"574325"	IL-13	MESH:D019142	Ebola VHF	1
"574455"	miR-193b	MESH:D011014	pneumonia	1
"5747"	FAK	MESH:D005334	fever	1
"5747"	FAK	MESH:D005334	fever rabbits	1
"5747"	FAK	MESH:D005334	fever rabbits Decreases body	1
"5747"	Focal adhesion kinase	MESH:D005355	cutaneous fibrosis	1
"5747"	Focal adhesion kinase	MESH:D005355	renal fibrosis	1
"5747"	PTK2	MESH:D005355	fibrosis	1
"5747"	FAK	MESH:D008103	liver fibrosis	1
"57506"	MAVS	MESH:C000657245;-0.006587383650700198	SARS-CoV	1
"57506"	MAVS	MESH:C000657245;-0.008362327793348744	SARS-CoV	1
"57506"	MAVS	MESH:C000657245;0.009359199153883918	SARS-CoV	1
"57506"	MAVS	MESH:D001991;0.02879441767446869	infectious bronchitis virus	1
"57506"	mitochondrial antiviral signaling protein	MESH:D001991;0.02879441767446869	infectious bronchitis virus	1
"57506"	mitochondrial anti-viral signalling protein	MESH:D003967	diarrhea	1
"57506"	MAVS	MESH:D005334	fever	1
"57506"	MAVS	MESH:D006480	hemorrhagic fever	1
"57506"	MAVS	MESH:D011014;-0.020258409253460934	pneumonia	1
"57506"	mitochondria-associated antiviral signaling protein	MESH:D011014;-0.020258409253460934	pneumonia	1
"57506"	IPS-1	MESH:D011658	pulmonary fibrosis	1
"57506"	mitochondrial antiviral signalling protein	MESH:D012131	respiratory syndrome coronavirus	1
"57506"	MAVS	MESH:D014412	Zika virus infection	1
"57506"	CARDIF	MESH:D018352	coronavirus infection	1
"57506"	IPS-1	MESH:D018352	coronavirus infection	1
"57506"	MAVS	MESH:D018352	coronavirus Mouse Hepatitis Virus	1
"57506"	MAVS	MESH:D018352	coronavirus infection	1
"57506"	MAVS	MESH:D018352	enteritis coronavirus infection	1
"57506"	VISA	MESH:D018352	coronavirus infection	1
"57506"	MAVS	MESH:D018352;-0.0016112804899943156	coronavirus proteins	1
"57506"	MAVS	MESH:D018352;-0.0038994900135701123	coronavirus	1
"57506"	VISA	MESH:D018352;-0.009963068571727306	coronavirus	1
"57506"	virus-induced signaling adaptor	MESH:D018352;-0.009963068571727306	coronavirus	1
"57506"	MAVS	MESH:D018352;0.002720027523473126	Coronavirus	1
"57506"	MAVS	MESH:D018352;0.011491368440102191	coronavirus N	1
"57506"	VISA	MESH:D018352;0.012267562438683172	SARS coronavirus-infected	1
"57506"	CARDIF	MESH:D018352;0.027634554513827188	SARS) coronavirus (SCoV) and mouse hepatitis virus A59 (MHV-A59	1
"57506"	MAVS	MESH:D018352;0.10104392300265289	respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus	1
"57506"	IPS-1	MESH:D045169	SARS-CoV infection	1
"57506"	IPS-1	MESH:D045169	pCAGGS-HA-SARS-CoV-N, pCAGGS-Myc-SARS-CoV-N	1
"57506"	mitochondrial antiviral signaling protein	MESH:D045169	SARS-CoV infection	1
"57506"	MAVS	MESH:D045169;-0.002368151511548764	SARS	1
